,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,153991,13565,11518,4154,0,11695
Queens,34010,94196,16780,6051,0,11368
Bronx,19013,11047,59018,3382,0,5901
Brooklyn,30568,17762,15082,126826,0,7926
Staten Island,109,63,54,19,1204,181
