,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,88249,6109,3756,6890,0,6702
Queens,3895,22712,3460,6349,0,2741
Bronx,2807,4056,20188,4575,0,2018
Brooklyn,7178,10373,6377,47859,0,2991
Staten Island,12,18,11,20,306,46
