,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,52556,4629,3931,1417,0,3991
Queens,10731,29722,5294,1909,0,3587
Bronx,9280,5392,28807,1651,0,2880
Brooklyn,11013,6399,5433,45694,0,2855
Staten Island,34,19,16,6,373,56
