,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,105620,7311,4495,8247,0,8021
Queens,4537,26453,4031,7395,0,3192
Bronx,3104,4486,22327,5060,0,2232
Brooklyn,8172,11807,7260,54480,0,3405
Staten Island,16,23,14,26,398,60
