,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1249309,86483,53175,97552,0,94884
Queens,25461,148449,22620,41498,0,17916
Bronx,12727,18390,91524,20744,0,9152
Brooklyn,54422,78635,48350,362816,0,22676
Staten Island,196,284,174,320,4754,716
