,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,91253,6317,3884,7125,0,6930
Queens,3815,22244,3389,6218,0,2684
Bronx,2933,4238,21091,4780,0,2109
Brooklyn,7240,10462,6433,48273,0,3017
Staten Island,18,26,16,29,441,66
