,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,345632,23926,14711,26988,0,26250
Queens,13366,77932,11875,21786,0,9405
Bronx,7433,10741,53454,12115,0,5345
Brooklyn,22595,32648,20074,150635,0,9414
Staten Island,70,102,62,115,1706,257
