,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,149296,13152,11167,4027,0,11338
Queens,33353,92374,16455,5934,0,11148
Bronx,18406,10695,57136,3275,0,5713
Brooklyn,30139,17512,14870,125045,0,7815
Staten Island,107,62,53,19,1179,177
