,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,64654,5695,4836,1744,0,4910
Queens,14300,39605,7055,2544,0,4780
Bronx,10846,6302,33669,1929,0,3366
Brooklyn,13723,7973,6770,56935,0,3558
Staten Island,45,26,22,8,494,74
