,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,120451,10611,9010,3249,0,9148
Queens,28684,79443,14152,5103,0,9587
Bronx,16215,9421,50333,2885,0,5033
Brooklyn,25500,14817,12581,105799,0,6612
Staten Island,80,47,39,14,886,133
