,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,778965,68623,58268,21013,0,59161
Queens,108271,299866,53418,19264,0,36190
Bronx,52057,30247,161589,9262,0,16158
Brooklyn,120487,70009,59446,499887,0,31242
Staten Island,482,280,237,85,5284,796
