,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1282875,88806,54603,100173,0,97433
Queens,25585,149171,22730,41700,0,18003
Bronx,12722,18382,91483,20735,0,9148
Brooklyn,55175,79724,49019,367837,0,22989
Staten Island,199,288,177,325,4828,727
