,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,42825,3772,3203,1155,0,3252
Queens,7322,20281,3612,1302,0,2447
Bronx,7123,4138,22110,1267,0,2211
Brooklyn,8431,4899,4160,34982,0,2186
Staten Island,21,12,10,3,238,35
