,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,80080,7054,5990,2160,0,6082
Queens,18484,51195,9120,3288,0,6178
Bronx,12611,7327,39146,2243,0,3914
Brooklyn,16903,9821,8339,70131,0,4383
Staten Island,60,34,29,10,657,99
