,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,825256,72701,61731,22261,0,62677
Queens,110540,306150,54538,19667,0,36949
Bronx,54042,31401,167753,9615,0,16775
Brooklyn,123605,71821,60984,512823,0,32051
Staten Island,510,296,252,90,5599,843
