,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1243127,86055,52912,97069,0,94414
Queens,25093,146303,22293,40899,0,17657
Bronx,12046,17406,86625,19634,0,8662
Brooklyn,52495,75851,46638,349971,0,21873
Staten Island,191,276,170,312,4626,697
