,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1280856,88666,54517,100015,0,97280
Queens,26229,152923,23302,42749,0,18456
Bronx,12685,18330,91221,20676,0,9122
Brooklyn,55692,80471,49478,371286,0,23205
Staten Island,201,290,178,328,4861,732
