,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,65968,5811,4934,1779,0,5010
Queens,13062,36176,6444,2324,0,4366
Bronx,11139,6472,34576,1981,0,3457
Brooklyn,13758,7994,6788,57081,0,3567
Staten Island,52,30,25,9,571,86
