,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1304786,90323,55536,101884,0,99097
Queens,26178,152627,23257,42667,0,18420
Bronx,12885,18619,92660,21002,0,9266
Brooklyn,56749,81998,50417,378330,0,23645
Staten Island,199,287,176,324,4809,724
