,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,823236,72523,61580,22207,0,62524
Queens,110320,305541,54429,19628,0,36875
Bronx,53823,31274,167073,9576,0,16707
Brooklyn,123868,71974,61114,513914,0,32119
Staten Island,501,291,247,89,5495,828
