,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,355241,24591,15120,27739,0,26980
Queens,12486,72799,11093,20351,0,8786
Bronx,6202,8961,44598,10108,0,4459
Brooklyn,22277,32188,19791,148515,0,9282
Staten Island,55,79,48,89,1328,200
