,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,172087,15160,12872,4642,0,13069
Queens,36464,100990,17990,6487,0,12188
Bronx,20014,11629,62126,3561,0,6212
Brooklyn,33601,19524,16578,139407,0,8712
Staten Island,125,72,61,22,1371,206
