,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,118355,10426,8853,3192,0,8989
Queens,26930,74587,13287,4791,0,9001
Bronx,15472,8990,48026,2752,0,4802
Brooklyn,23843,13854,11763,98922,0,6182
Staten Island,88,51,43,15,970,146
