,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,310266,21478,13206,24227,0,23564
Queens,9780,57023,8689,15940,0,6882
Bronx,5164,7461,37135,8417,0,3713
Brooklyn,18104,26158,16084,120694,0,7543
Staten Island,42,61,37,69,1023,154
