,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,715412,63024,53514,19298,0,54335
Queens,97031,268736,47873,17264,0,32433
Bronx,46377,26947,143958,8251,0,14395
Brooklyn,103053,59879,50844,427554,0,26722
Staten Island,423,246,209,75,4645,700
