,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,297036,20562,12642,23194,0,22559
Queens,11387,66393,10117,18560,0,8012
Bronx,5488,7930,39467,8945,0,3946
Brooklyn,18052,26084,16038,120350,0,7521
Staten Island,53,77,47,87,1292,194
