,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,231485,16024,9852,18075,0,17581
Queens,8233,48001,7314,13418,0,5793
Bronx,4093,5914,29434,6671,0,2943
Brooklyn,14562,21041,12937,97082,0,6067
Staten Island,36,52,32,58,870,131
