,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,100341,6946,4270,7835,0,7620
Queens,4506,26273,4003,7344,0,3170
Bronx,3187,4605,22920,5195,0,2292
Brooklyn,8193,11839,7279,54624,0,3414
Staten Island,14,21,13,24,359,54
