,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,280961,19449,11958,21938,0,21338
Queens,9431,54990,8379,15372,0,6636
Bronx,4978,7193,35798,8114,0,3579
Brooklyn,17362,25087,15425,115751,0,7234
Staten Island,40,59,36,66,989,149
