,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,114424,7921,4870,8934,0,8690
Queens,4907,28614,4360,7999,0,3453
Bronx,3214,4645,23116,5239,0,2311
Brooklyn,8857,12798,7869,59052,0,3690
Staten Island,19,28,17,31,473,71
