,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,136956,9480,5829,10694,0,10401
Queens,5292,30854,4701,8625,0,3723
Bronx,3195,4616,22976,5207,0,2297
Brooklyn,9707,14026,8624,64715,0,4044
Staten Island,26,38,23,43,638,96
