,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,208826,18396,15620,5633,0,15860
Queens,41368,114572,20410,7360,0,13827
Bronx,21965,12763,68182,3908,0,6818
Brooklyn,38629,22445,19058,160268,0,10016
Staten Island,136,79,67,24,1499,225
