,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1284138,88894,54657,100271,0,97529
Queens,26112,152245,23199,42560,0,18374
Bronx,12712,18368,91411,20719,0,9141
Brooklyn,55643,80400,49435,370958,0,23184
Staten Island,195,282,173,318,4725,712
