,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,156539,13790,11709,4222,0,11889
Queens,34431,95361,16987,6126,0,11509
Bronx,19342,11239,60041,3441,0,6004
Brooklyn,31525,18317,15553,130794,0,8174
Staten Island,116,67,57,20,1279,192
