,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,60475,4186,2574,4722,0,4593
Queens,2410,14055,2141,3929,0,1696
Bronx,1959,2830,14088,3193,0,1408
Brooklyn,4634,6696,4117,30896,0,1931
Staten Island,9,13,8,15,224,33
