,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,131269,11564,9819,3541,0,9969
Queens,29751,82398,14678,5293,0,9944
Bronx,16272,9455,50511,2895,0,5051
Brooklyn,26238,15245,12945,108860,0,6803
Staten Island,100,58,49,17,1100,165
