,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,259467,17961,11043,20260,0,19706
Queens,10768,62782,9566,17550,0,7577
Bronx,6563,9483,47194,10697,0,4719
Brooklyn,18475,26695,16414,123171,0,7698
Staten Island,54,79,48,89,1322,199
