,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,294515,20387,12535,22997,0,22368
Queens,9149,53346,8129,14913,0,6438
Bronx,4609,6660,33147,7513,0,3314
Brooklyn,16815,24297,14939,112105,0,7006
Staten Island,40,58,35,65,975,146
