,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,93636,6481,3985,7311,0,7111
Queens,4898,28560,4352,7984,0,3447
Bronx,2952,4266,21231,4812,0,2123
Brooklyn,8147,11772,7238,54315,0,3394
Staten Island,10,14,9,16,246,37
