,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,189228,16670,14154,5104,0,14371
Queens,38467,106539,18978,6844,0,12858
Bronx,20092,11674,62369,3574,0,6236
Brooklyn,34558,20080,17050,143376,0,8961
Staten Island,122,70,60,21,1338,201
