,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,343243,23760,14609,26802,0,26069
Queens,12108,70594,10757,19734,0,8520
Bronx,6014,8689,43246,9802,0,4324
Brooklyn,22046,31855,19586,146977,0,9186
Staten Island,56,81,50,92,1369,206
