,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,110938,7679,4721,8662,0,8425
Queens,4829,28159,4290,7872,0,3398
Bronx,3597,5197,25865,5862,0,2586
Brooklyn,9019,13032,8013,60129,0,3758
Staten Island,23,34,20,38,568,85
