,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,786787,69312,58853,21224,0,59755
Queens,105095,291071,51851,18699,0,35129
Bronx,51162,29727,158811,9103,0,15881
Brooklyn,118618,68923,58523,492133,0,30758
Staten Island,465,270,229,82,5100,768
