,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,171773,15132,12849,4633,0,13046
Queens,36027,99782,17775,6410,0,12042
Bronx,20360,11830,63201,3622,0,6320
Brooklyn,33520,19477,16538,139072,0,8692
Staten Island,118,68,58,21,1294,195
