,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,71167,4926,3029,5557,0,5405
Queens,2971,17322,2639,4842,0,2090
Bronx,2455,3548,17657,4002,0,1765
Brooklyn,5481,7920,4870,36544,0,2284
Staten Island,12,17,10,19,291,43
