,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,729653,50510,31056,56975,0,55416
Queens,19176,111806,17037,31255,0,13493
Bronx,8770,12672,63066,14294,0,6306
Brooklyn,36960,53405,32837,246407,0,15400
Staten Island,65,95,58,107,1593,240
