,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,292164,20224,12435,22813,0,22189
Queens,10143,59142,9012,16533,0,7137
Bronx,5241,7573,37690,8542,0,3769
Brooklyn,18124,26188,16102,120829,0,7551
Staten Island,39,57,35,64,957,144
