,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,82788,7293,6192,2233,0,6287
Queens,19260,53344,9502,3427,0,6438
Bronx,12913,7503,40083,2297,0,4008
Brooklyn,17214,10002,8493,71421,0,4463
Staten Island,55,32,27,9,611,92
