,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,121468,10700,9086,3276,0,9225
Queens,26063,72185,12859,4637,0,8712
Bronx,14313,8316,44429,2546,0,4442
Brooklyn,23553,13685,11620,97720,0,6107
Staten Island,75,43,37,13,826,124
