,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,781061,68807,58425,21069,0,59321
Queens,109902,304385,54223,19554,0,36736
Bronx,53725,31217,166769,9559,0,16676
Brooklyn,122376,71107,60377,507722,0,31732
Staten Island,494,287,243,87,5418,816
