,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,354410,24533,15085,27674,0,26917
Queens,12992,75753,11543,21176,0,9142
Bronx,6502,9396,46760,10598,0,4676
Brooklyn,23025,33270,20456,153505,0,9594
Staten Island,56,80,49,91,1352,203
