,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,190254,16760,14231,5132,0,14449
Queens,38378,106293,18935,6828,0,12828
Bronx,20714,12036,64300,3685,0,6430
Brooklyn,35045,20363,17290,145399,0,9087
Staten Island,118,68,58,21,1300,195
