,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,803912,70820,60134,21686,0,61056
Queens,106637,295340,52612,18973,0,35644
Bronx,52495,30502,162949,9340,0,16294
Brooklyn,120354,69932,59380,499335,0,31208
Staten Island,456,265,225,81,5008,754
