,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,823547,72550,61603,22215,0,62547
Queens,110698,306588,54616,19695,0,37002
Bronx,54282,31540,168495,9658,0,16849
Brooklyn,124809,72520,61578,517815,0,32363
Staten Island,498,289,246,88,5467,823
