,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,163560,14408,12234,4412,0,12422
Queens,35109,97237,17322,6246,0,11735
Bronx,19635,11409,60950,3493,0,6095
Brooklyn,32112,18659,15843,133231,0,8326
Staten Island,119,69,58,21,1306,196
