,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,52141,4593,3900,1406,0,3960
Queens,10894,30172,5374,1938,0,3641
Bronx,9221,5358,28624,1640,0,2862
Brooklyn,10938,6356,5396,45383,0,2836
Staten Island,30,17,15,5,335,50
