,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,52202,4598,3904,1408,0,3964
Queens,10940,30299,5397,1946,0,3656
Bronx,9235,5366,28666,1643,0,2866
Brooklyn,11011,6398,5432,45684,0,2855
Staten Island,34,19,16,6,374,56
