,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,297992,20628,12683,23268,0,22632
Queens,9736,56764,8649,15868,0,6850
Bronx,5138,7424,36947,8374,0,3694
Brooklyn,17674,25537,15702,117827,0,7364
Staten Island,44,63,39,72,1067,160
