,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,114845,7950,4888,8967,0,8722
Queens,5207,30363,4626,8487,0,3664
Bronx,3343,4831,24045,5450,0,2404
Brooklyn,8688,12553,7718,57921,0,3620
Staten Island,17,25,15,28,425,64
