,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,150679,13274,11271,4064,0,11443
Queens,33472,92705,16514,5955,0,11188
Bronx,18894,10978,58649,3361,0,5864
Brooklyn,30083,17479,14842,124811,0,7800
Staten Island,102,59,50,18,1122,169
