,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,130435,9029,5551,10185,0,9906
Queens,5449,31770,4841,8881,0,3834
Bronx,3862,5580,27771,6294,0,2777
Brooklyn,9864,14253,8763,65763,0,4110
Staten Island,28,40,24,45,677,102
