,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,169029,14890,12643,4559,0,12837
Queens,35787,99117,17656,6367,0,11962
Bronx,20194,11734,62685,3593,0,6268
Brooklyn,32337,18789,15954,134161,0,8385
Staten Island,121,70,59,21,1332,200
