,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,160346,11099,6824,12520,0,12178
Queens,6263,36520,5564,10209,0,4407
Bronx,3687,5327,26514,6009,0,2651
Brooklyn,11235,16233,9981,74901,0,4681
Staten Island,27,39,24,44,660,99
