,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,358460,24814,15257,27990,0,27224
Queens,12424,72441,11038,20250,0,8742
Bronx,6260,9045,45018,10203,0,4501
Brooklyn,22635,32706,20109,150903,0,9431
Staten Island,59,85,52,96,1432,215
